family,seed,n_queries,cover,sys1,sys3,sys5,sys10,mrr,ndcg10,temp_n,temp_mae,temp_within_5c,temp_within_10c,temp_within_20c,model,route10
DielsAlder,0,762,0.24278215223097113,0.02887139107611549,0.06430446194225722,0.07480314960629922,0.1036745406824147,0.05334279009665354,0.06117801182998,0,,,,,B4_ReactionGCNN,0.33727034120734906
DielsAlder,1,762,0.25065616797900264,0.03412073490813648,0.07742782152230972,0.10236220472440946,0.13648293963254593,0.06747004988220742,0.07798595934069567,0,,,,,B2_ProductGNN,0.33727034120734906
DielsAlder,1,762,0.28346456692913385,0.09711286089238846,0.12860892388451445,0.15748031496062992,0.18503937007874016,0.1244961358864668,0.13440776716658895,167,17.864175996737565,0.33532934131736525,0.5508982035928144,0.688622754491018,B3_SequentialFNN,0.33727034120734906
DielsAlder,1,762,0.2440944881889764,0.03412073490813648,0.05511811023622048,0.07086614173228346,0.10236220472440946,0.05490599463167099,0.060689977872652574,0,,,,,B4_ReactionGCNN,0.33727034120734906
DielsAlder,2,762,0.2388451443569554,0.02887139107611549,0.08792650918635171,0.1010498687664042,0.12860892388451445,0.06631758996723572,0.07606527571440208,0,,,,,B2_ProductGNN,0.33727034120734906
DielsAlder,2,762,0.2742782152230971,0.09055118110236221,0.14041994750656167,0.15485564304461943,0.17979002624671916,0.12339888869556939,0.13304181844758625,163,17.877151518511624,0.3619631901840491,0.5276073619631901,0.6993865030674846,B3_SequentialFNN,0.33727034120734906
DielsAlder,2,762,0.2532808398950131,0.03280839895013123,0.06692913385826772,0.08923884514435697,0.1141732283464567,0.06016875508709548,0.0687130123370647,0,,,,,B4_ReactionGCNN,0.33727034120734906
DielsAlder,0,762,0.21916010498687663,0.1010498687664042,0.16010498687664043,0.17322834645669294,0.1968503937007874,0.13456342721024475,0.14790660723457003,0,,,,,Without_KNN,0.33727034120734906
DielsAlder,1,762,0.20866141732283464,0.07349081364829396,0.13648293963254593,0.16666666666666666,0.18897637795275593,0.11194197485958453,0.12820346785117875,0,,,,,Without_KNN,0.33727034120734906
DielsAlder,2,762,0.2047244094488189,0.09711286089238846,0.15223097112860892,0.17454068241469817,0.19028871391076116,0.12961163066476125,0.14246287969860294,0,,,,,Without_KNN,0.33727034120734906
DielsAlder,0,762,0.30971128608923887,0.10236220472440946,0.18110236220472442,0.19947506561679793,0.2283464566929134,0.147963422147852,0.1593633792083743,0,,,,,Without_ReaFNN,0.33727034120734906
DielsAlder,1,762,0.30971128608923887,0.09711286089238846,0.16929133858267717,0.19160104986876642,0.20997375328083992,0.1393115893559907,0.14677504102728448,0,,,,,Without_ReaFNN,0.33727034120734906
DielsAlder,2,762,0.30971128608923887,0.1036745406824147,0.17454068241469817,0.19816272965879264,0.22440944881889763,0.14681077914076823,0.15664619086225884,0,,,,,Without_ReaFNN,0.33727034120734906
Friedel-CraftsAcylation,0,475,0.5789473684210527,0.18105263157894738,0.28842105263157897,0.3452631578947369,0.4210526315789474,0.2595472074362108,0.2758011223359137,238,10.146813130924372,0.4117647058823529,0.6764705882352942,0.8571428571428571,ProSys,0.6189473684210526
Friedel-CraftsAcylation,0,475,0.5789473684210527,0.2231578947368421,0.32210526315789473,0.3494736842105263,0.36210526315789476,0.28323333709275356,0.2934358211332707,0,,,,,Without_LTR,0.6189473684210526
Friedel-CraftsAcylation,0,475,0.5789473684210527,0.18105263157894738,0.28842105263157897,0.3452631578947369,0.4210526315789474,0.2595472074362108,0.2758011223359137,238,11.766136283512605,0.3907563025210084,0.6302521008403361,0.8151260504201681,Without_RGNN_temperature,0.6189473684210526
