tetrakis(triphenylphosphine)nickel(0)	[Ni].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
tetralin	c1ccc2c(c1)CCCC2
tetramethylammonium triacetoxyborohydride	CC(=O)O[BH-](OC(C)=O)OC(C)=O.C[N+](C)(C)C
tetramethylethylenediamine	CN(C)CCN(C)C
tetramethylpiperidinylzinc chloride lithium chloride	CC1(C)CCC[N-]C1(C)C.[Cl-].[Cl-].[Li+].[Zn+2]
tetramethylurea	CN(C)C(=O)N(C)C
thf	C1CCOC1
thiamine hydrochloride	Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-]
thionyl chloride	[O-][S+](Cl)Cl
thiourea	NC(N)=S
tin	[Sn]
tin(ii) chloride	[Cl][Sn][Cl]
tin(ii) chloride dihdyrate	O.O.[Cl][Sn][Cl]
tin(ii) trifluoromethanesulfonate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Sn+2]
tin(iv) chloride	[Cl][Sn]([Cl])([Cl])[Cl]
titanium tetrachloride	[Cl-].[Cl-].[Cl-].[Cl-].[Ti+4]
titanium(iv) oxide	[O-2].[O-2].[Ti+4]
titanium(iv) tetraethanolate	CC[O-].CC[O-].CC[O-].CC[O-].[Ti+4]
titanocene perfluorophenylsulfonate	C1=CCC=C1.O=S(=O)([O-])c1c(F)c(F)c(F)c(F)c1F.[Ti+2].c1cc[cH-]c1
tmeda	CN(C)CCN(C)C
tol-binap	Cc1ccc(P(c2ccc(C)cc2)c2ccc3ccccc3c2-c2c(P(c3ccc(C)cc3)c3ccc(C)cc3)ccc3ccccc23)cc1
toluene	Cc1ccccc1
toluene-4-sulfonic acid	Cc1ccc(S(=O)(=O)O)cc1
toluene-4-sulfonic acid hydrazide	Cc1ccc(S(=O)(=O)NN)cc1
tpgs-750-m	COCCOC(=O)CCC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
trans-n,n'-dimethylcyclohexane-1,2-diamine	CN[C@@H]1CCCC[C@H]1NC
tri(p-tolyl)antimony	Cc1cc[c]([Sb]([c]2ccc(C)cc2)[c]2ccc(C)cc2)cc1
tri(p-tolyl)phosphine	Cc1ccc(P(c2ccc(C)cc2)c2ccc(C)cc2)cc1
tri-n-butyl-tin hydride	CCC[CH2][SnH]([CH2]CCC)[CH2]CCC
tri-tert-butyl phosphine	CC(C)(C)P(C(C)(C)C)C(C)(C)C
tri-tert-butylphosphonium tetrafluoroborate	CC(C)(C)[PH+](C(C)(C)C)C(C)(C)C.F[B-](F)(F)F
triacetoxyborane	CC(=O)OB(OC(C)=O)OC(C)=O
tributyl(carboxymethyl)phosphonium bromide	CCCC[P+](CCCC)(CCCC)CC(=O)O.[Br-]
tributylphosphine	CCCCP(CCCC)CCCC
trichloroacetic acid	O=C(O)C(Cl)(Cl)Cl
trichlorophosphate	O=P(Cl)(Cl)Cl
tricyclohexylphosphine	C1CCC(P(C2CCCCC2)C2CCCCC2)CC1
triethoxysilane	CCO[SiH](OCC)OCC
triethyl borane	CCB(CC)CC
triethylamine	CCN(CC)CC
triethylsilane	CC[SiH](CC)CC
trifluoroacetic acid	O=C(O)C(F)(F)F
trifluoroacetic anhydride	O=C(OC(=O)C(F)(F)F)C(F)(F)F
trifluoromethylsulfonic anhydride	O=S(=O)(OS(=O)(=O)C(F)(F)F)C(F)(F)F
trifluorormethanesulfonic acid	O=S(=O)(O)C(F)(F)F
trifuran-2-yl-phosphane	c1coc(P(c2ccco2)c2ccco2)c1
triiron dodecarbonyl	[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[CH-]=O.[CH-]=O.[Fe+2].[Fe].[Fe]
triisopropoxytitanium(iv) chloride	CC(C)[O-].CC(C)[O-].CC(C)[O-].[Cl-].[Ti+4]
trimethyl borate	COB(OC)OC
trimethyl orthoformate	COC(OC)OC
trimethylacetic acid	CC(C)(C)C(=O)O
trimethylaluminum	[Al+3].[CH3-].[CH3-].[CH3-]
trimethylamine-n-oxide	C[N+](C)(C)[O-]
trimethylsilyl trifluoromethanesulfonate	C[Si](C)(C)OS(=O)(=O)C(F)(F)F
trineopentyl phosphine	CC(C)(C)CP(CC(C)(C)C)CC(C)(C)C
triphenylphosphine	c1ccc(P(c2ccccc2)c2ccccc2)cc1
triphenylphosphine oxide	O=P(c1ccccc1)(c1ccccc1)c1ccccc1
tripiperidino-phosphine	C1CCN(P(N2CCCCC2)N2CCCCC2)CC1
tris(1-methylethyl)phosphine	CC(C)P(C(C)C)C(C)C
tris(acetylacetonato)iron(iii)	CC(=O)C=C(C)[O-].CC(=O)C=C(C)[O-].CC(=O)C=C(C)[O-].[Fe+3]
tris(dibenzylideneacetone)dipalladium	O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd]
tris(dibenzylideneacetone)dipalladium (0)	O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd]
tris(hydroxymethyl)methane ammonium hydrogensulphate	O=S(=O)([O-])O.OCC(CO)CO.[NH4+]
tris(p-bromophenyl)ammoniumyl hexachloroantimonate	tris(p-bromophenyl)ammoniumyl hexachloroantimonate
tris(p-bromophenylammoniumyl) hexachloroantimonate	tris(p-bromophenyl)ammoniumyl hexachloroantimonate
tris(pentafluorophenyl)borane	Fc1c(F)c(F)c(OB(Oc2c(F)c(F)c(F)c(F)c2F)Oc2c(F)c(F)c(F)c(F)c2F)c(F)c1F
tris(pentafluorophenyl)borate	Fc1c(F)c(F)c(OB(Oc2c(F)c(F)c(F)c(F)c2F)Oc2c(F)c(F)c(F)c(F)c2F)c(F)c1F
tris(triphenylphosphine)ruthenium(ii) chloride	[Cl-].[Cl-].[Ru+2].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1
tris-(2-furyl)phosphine	c1coc(P(c2ccco2)c2ccco2)c1
tris-(4-bromophenyl)aminium hexachloroantimonate	Brc1ccc([NH+](c2ccc(Br)cc2)c2ccc(Br)cc2)cc1.[Cl][Sb-]([Cl])([Cl])([Cl])([Cl])[Cl]
tris-(dibenzylideneacetone)dipalladium(0)	O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd]
tris-(o-tolyl)phosphine	Cc1ccccc1P(c1ccccc1C)c1ccccc1C
trityl tetrakis(pentafluorophenyl)borate	Fc1c(F)c(F)c([B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F.c1ccc([C+](c2ccccc2)c2ccccc2)cc1
tween-20	CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO
urea	NC(N)=O
vanadium(iii) chloride	[Cl-].[Cl-].[Cl-].[V+3]
various solvent(s)	various solvent(s)
water	O
water-d2	O
xantphos	CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21
xphos	CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1
xylene	Cc1ccccc1C
ytterbium(iii) triflate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Yb+3]
yttrium(iii) trifluoromethanesulfonate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Y+3]
zinc	[Zn]
zinc copper	[Cu].[Zn]
zinc diacetate	CC(=O)[O-].CC(=O)[O-].[Zn+2]
zinc dibromide	[Br-].[Br-].[Zn+2]
zinc perchlorate	[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-].[Zn+2]
zinc trifluoromethanesulfonate	O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Zn+2]
zinc(ii) acetate	CC(=O)[O-].CC(=O)[O-].[Zn+2]
zinc(ii) chloride	[Cl-].[Cl-].[Zn+2]
zinc(ii) fluoride	[F-].[F-].[Zn+2]
zinc(ii) iodide	[I-].[I-].[Zn+2]
zinc(ii) oxide	[O-2].[Zn+2]
zinc(ii) tetrahydroborate	[BH4-].[BH4-].[Zn+2]
zinc(ii) trifluoroacetate	O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F.[Zn+2]
zirconium(iv) chloride	[Cl-].[Cl-].[Cl-].[Cl-].[Zr+4]
zirconium(iv) tert-butoxide	CC(C)(C)[O-].CC(C)(C)[O-].CC(C)(C)[O-].CC(C)(C)[O-].[Zr+4]
zirconocene dichloride	[Cl-].[Cl-].[Zr+2].c1cc[cH-]c1.c1cc[cH-]c1
α,α,α-trifluorotoluene	FC(F)(F)c1ccccc1
